Election_ID,State,Constituency_Code,Constituency_Name,Round,Last_Updated_Time,Candidate_Name,Party,Gender,Age,Education,Criminal_Cases,Assets_Cr,Liabilities_Cr,Campaign_Spending_Cr,Social_Media_Followers,Speech_Sentiment,Popularity_Score,Historical_Win_Rate,Registered_Voters,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Vote_Surge_Score,Constituency_Volatility,Independent_Candidate_Count,Voter_Turnout,Urban_Voter_Ratio,Rural_Voter_Ratio,Postal_Vote_Ratio,Fraud_Risk_Score,Anomaly_Score,Strategic_Manipulation_Score,Bot_Activity_Flag,Fake_News_Score,Cyber_Attack_Risk,Booth_Capture_Risk,Deepfake_Propagation_Score,Suspicious_Timing_Index,Vote_Injection_Risk,Attack_Type,Defense_Strategy,Adversarial_Pressure,Strategic_Polarization_Index,Influence_Network_Strength,Vote_Change_Per_Round,Late_Round_Surge,Time_Between_Updates_min,Sequential_Risk_Score,EVM_Device_ID,Server_Delay_ms,Network_Failure_Count,Power_Outage_Risk,Noise_Float_1,Noise_Float_2,Noise_Category,Correlated_Noise_Score,Fraud_Proxy_Duplicate,Election_Result,Fraud_Label,Risk_Category
b8c90db0-1f14-432f-869c-eb4bce5315c7,Rajasthan,C0463,Aurangabad,7,2024-06-02T00:32:28.496282+05:53,Ekta Singhal,YSRCP,Male,32,Graduate,3,0.61,0.14,,32877,0.4467,0.4911,0.4088,65788,55355,2373,57728,87.75,0.2365,0.2013,5,0.8775,0.7713,0.2287,0.0411,0.3102,0.2678,0.265,False,0.1919,0.3382,0.3515,0.1665,0.5107,0.2004,Disinformation Flood,Biometric Auth,0.8152,0.5462,0.3019,0.0327,0.0843,104.4,0.2666,EVM-LX724VJF,217.5,1,0.2656,75.646,48.515,C,0.511,0.3078,Won,0,Medium
a6f3fd2a-a411-46bc-b69e-2386672c3f98,Tamil Nadu,C0350,Jaipur,1,2024-04-20T12:02:37.906679+05:53,Netra Gill,AAP,Female,47,Graduate,0,0.92,0.33,,519345,0.5957,0.7218,0.5321,181269,137651,4576,142227,78.46,0.113,0.4051,3,0.7846,0.713,0.287,0.0322,0.2683,0.3463,0.3601,True,0.41,0.4076,0.3796,0.6455,0.1585,0.13,Vote Stuffing,Rapid Response Team,0.5851,0.396,0.391,0.0284,0.0,42.7,0.1312,EVM-CM925QSA,202.8,4,0.2539,61.197,64.352,D,0.6302,0.2917,Lost,0,Low
d2a730b8-a15a-4a17-b247-661df46600d8,Jharkhand,C0303,Proddatur,6,2024-05-25T14:49:33.404271+05:53,Ekaraj Ravel,Independent,Male,52,Graduate,4,6.12,0.99,1.6,204580,0.1823,0.3767,0.3668,170461,89663,11206,100869,59.17,0.0984,0.2758,6,0.5917,0.2828,0.7172,0.1111,0.3843,0.3459,0.3297,False,0.3564,0.5385,0.4234,0.2359,0.5982,0.1695,None,None,0.0776,0.2088,0.1044,0.0019,0.0842,70.0,0.3684,EVM-KG608NHI,,4,0.1362,71.064,60.222,C,0.3043,0.3782,Won,0,Medium
d18f92ad-afe4-419b-92a0-55ae2294002b,Bihar,C0418,Hubli–Dharwad,1,2024-04-19T06:02:33.160507+05:53,Adweta Ray,YSRCP,Male,57,Doctorate,4,0.16,0.04,,818,0.4549,0.4735,0.4014,188924,145011,4680,149691,79.23,0.1617,0.3186,5,0.7923,0.3255,0.6745,0.0313,0.4088,0.4082,0.4854,True,0.6479,0.6283,0.4981,0.74,0.2611,0.201,Disinformation Flood,Voter Education Drive,0.4937,0.4936,0.2722,0.0124,0.0,59.1,0.1918,EVM-SH373VMT,306.8,1,0.3377,82.933,54.677,D,0.8327,0.2581,Won,1,Medium
29e3d1cb-6657-4963-b4d2-f67716ae1fb6,Punjab,C0068,Davanagere,5,2024-05-21T02:59:25.635158+05:53,George Wali,DMK,Male,54,12th Pass,5,20.8,11.88,1.42,11587,0.8437,0.584,0.6583,163531,109085,4966,114051,69.74,0.0477,0.4525,4,0.6974,0.2269,0.7731,0.0435,0.3586,0.3517,0.3331,False,0.2675,0.5572,0.3844,0.2103,0.6033,0.1304,None,None,0.1375,0.3012,0.1164,,0.1996,107.3,0.3646,EVM-XI278GOD,386.5,2,0.2878,68.768,55.108,D,0.4461,0.3267,Won,0,Medium
89bb42db-a94f-4cf7-8dab-052c20ddf048,Bihar,C0057,Gulbarga,5,2024-05-20T21:20:40.711372+05:53,Eesha Comar,YSRCP,Male,45,Graduate,0,1.42,0.26,0.26,36890,0.425,0.6103,0.5186,122697,62122,7341,69463,56.61,0.1206,0.3488,4,0.5661,0.7604,0.2396,0.1057,0.4175,0.333,0.3062,False,0.1949,0.3994,0.518,0.1353,0.5387,0.1943,Disinformation Flood,Voter Education Drive,0.7431,0.5767,0.2688,-0.002,0.0499,37.9,0.3365,EVM-AO009VOO,338.0,5,0.2186,94.799,78.282,E,0.0717,0.349,Won,1,Medium
c0d6a595-9b73-4049-b4a9-431c2904a2cc,West Bengal,C0470,Rewa,7,2024-06-02T22:16:27.581806+05:53,Viraj Chada,NCP,Male,48,Doctorate,2,0.26,0.02,,3856,0.6934,0.5283,0.2255,139453,63560,6378,69938,50.15,0.1751,0.1498,5,0.5015,0.459,0.541,0.0912,0.4459,0.4658,0.437,True,0.6392,0.6526,0.4516,0.6706,0.6688,0.1723,Deepfake Campaign,None,1.0,0.7341,0.3472,-0.0504,0.0683,191.6,0.4431,EVM-WF874EUD,333.3,1,0.3385,84.309,50.639,C,0.7538,0.3971,Lost,1,High
3ddbfc46-c63c-4137-a996-5170b8dc79ed,Tamil Nadu,C0153,Ghaziabad,1,2024-04-20T09:05:00.539026+05:53,Devansh Memon,CPM,Male,50,Graduate,0,8.17,3.54,2.28,25922,0.6562,0.6237,0.5224,462117,234150,16469,250619,54.23,0.1548,0.2201,2,0.5423,0.2142,0.7858,0.0657,0.1739,0.1569,0.1789,False,0.1688,0.3131,0.229,0.1559,0.1455,0.1419,Cyber Intrusion,CCTV Deployment,0.727,0.4879,0.1453,0.0171,0.0,101.5,0.0872,EVM-RT747IVO,252.5,0,0.1024,20.044,38.574,C,0.4544,0.0818,Won,0,Medium
86b71cc1-419b-44f4-9cce-2acb94412af2,Madhya Pradesh,C0201,Jalgaon,2,2024-04-26T13:17:52.798573+05:53,Vivaan Verma,SAD,Female,60,Post-Graduate,3,3.53,0.61,1.26,48767,0.4951,0.6549,0.2422,196121,129459,1282,130741,66.66,0.0221,0.1833,2,0.6666,0.3562,0.6438,0.0098,0.2195,0.1747,0.1999,False,0.2452,0.3082,0.5495,0.1592,0.1366,0.1212,Bot Network,Network Firewall,0.7001,0.4798,,-0.0403,0.0,32.2,0.1375,EVM-ZC779ABE,128.0,3,0.0829,63.133,79.246,D,0.6112,0.1838,Won,0,Medium
0213f5ff-1191-4522-b8d4-a8644169fcac,Uttar Pradesh,C0039,Arrah,1,2024-04-19T21:58:35.026244+05:53,Yachana Sule,SAD,Male,61,Graduate,1,1.67,0.63,0.35,1504,0.268,0.5382,0.3212,319622,186315,13347,199662,62.47,0.0651,0.229,6,0.6247,0.4451,0.5549,0.0668,0.3771,0.3257,0.3402,True,0.5471,0.3575,0.5022,0.6081,0.1259,0.1627,None,None,0.0846,0.1844,0.1185,0.0173,0.0,55.4,0.1826,EVM-LY273YXN,181.1,1,0.0955,4.742,62.975,A,1.0,0.3303,Lost,1,Low
4fd96216-8a02-4d63-8565-8317e0ae6854,Maharashtra,C0512,Tezpur,3,2024-05-08T23:31:36.059766+05:53,Qushi Upadhyay,TRS,Male,67,Graduate,0,3.53,1.32,0.59,90933,0.2714,0.5482,0.3895,120772,69787,4724,74511,61.7,0.0591,0.1292,6,0.617,0.5643,0.4357,0.0634,0.1979,0.1477,0.1362,False,0.1895,0.1994,0.2789,0.1224,0.1171,0.1139,None,CCTV Deployment,0.0604,0.1605,0.0502,-0.0241,0.0,150.7,0.1285,EVM-CF202PSC,164.5,1,0.3171,,58.414,E,0.2327,0.1329,Won,0,Low
59faeddb-569f-48af-a28c-d233c0c89251,Assam,C0248,Kanpur,7,2024-06-01T22:40:11.575422+05:53,Divya Chokshi,JDU,Female,51,Post-Graduate,2,1.69,0.53,0.51,221807,0.5284,0.557,0.3027,130920,61643,9613,71256,54.43,0.1442,0.2479,6,0.5443,0.1533,0.8467,0.1349,0.406,0.4716,0.4793,True,0.6365,0.6486,0.5513,0.7506,0.606,0.2041,None,Network Firewall,0.0473,0.1964,0.0873,0.03,0.2348,33.3,0.458,EVM-GK584ALJ,239.3,2,0.1758,9.086,35.774,D,0.4382,0.2593,Won,0,Medium
cb80520e-2b72-41e3-9be1-5133282276a4,Maharashtra,C0114,Malda,6,2024-05-25T01:27:13.775890+05:53,Rajeshri Rout,RJD,Male,63,Graduate,1,2.92,0.51,0.86,9755,0.8762,0.7093,0.5019,228424,137316,7067,144383,63.21,0.0554,0.4056,5,0.6321,0.2413,0.7587,0.0489,0.3351,0.4432,0.4056,True,0.5048,0.5078,0.3291,0.6594,0.579,0.1024,None,None,0.1881,0.2331,0.0891,-0.0615,0.0125,77.1,0.419,EVM-EP761FCZ,260.5,1,0.1292,19.207,44.052,D,0.3015,0.3428,Won,1,Medium
2006d3bc-b60c-4162-8df1-d7387547dda2,Karnataka,C0378,Kochi,5,2024-05-21T07:01:52.771892+05:53,Harsh Talwar,SP,Male,50,Graduate,0,2.37,1.08,0.56,35589,0.496,0.6307,0.6677,125167,74341,8065,82406,65.84,0.0398,0.1963,3,0.6584,0.4994,0.5006,0.0979,0.1989,0.242,0.2471,False,0.2613,0.4777,0.2677,0.1973,0.5174,0.0877,None,CCTV Deployment,0.1284,0.1319,0.0816,-0.0087,0.2131,37.1,0.2666,EVM-WT567JOR,215.2,5,0.3719,40.624,23.026,B,0.4788,0.2051,Won,0,Low
597cbc30-7f42-46fb-b5ce-5ca0fb20d239,Karnataka,C0135,Kurnool,4,2024-05-13T23:46:29.404550+05:53,Inaya Khalsa,AAP,Female,52,12th Pass,0,8.06,1.4,0.59,15330,0.5546,0.6203,0.5329,128288,86441,4120,90561,70.59,0.0691,0.0257,9,0.7059,0.6154,0.3846,0.0455,0.2721,0.2749,0.3382,True,0.5717,0.3297,0.1893,0.6368,0.1433,0.1279,Disinformation Flood,Voter Education Drive,0.6569,0.4973,0.0672,-0.0074,0.0,26.0,0.2498,EVM-CE500OWF,,0,0.5087,46.57,49.92,E,0.6014,0.3832,Won,1,Medium
3f766b70-2424-40dc-8838-3eff83cab631,Rajasthan,C0123,Shimoga,6,2024-05-26T08:42:11.053552+05:53,Ubika Bansal,CPM,Male,46,Doctorate,1,27.14,4.64,3.08,207769,0.5248,0.6459,0.4096,129812,93843,482,94325,72.66,0.0593,0.4036,7,0.7266,0.2906,0.7094,0.0051,0.2433,0.2586,0.2033,False,0.2357,0.2274,0.3913,0.1407,0.4482,0.1112,Deepfake Campaign,AI Monitoring,0.9212,0.5681,0.2866,0.0136,0.0649,76.6,0.2593,EVM-YP680ZDQ,,1,0.0851,86.714,47.031,C,0.3486,0.2452,Won,0,Medium
170d3bed-38bd-4dca-83b9-7dde43971008,Andhra Pradesh,C0213,Shimla,3,2024-05-08T19:40:34.219853+05:53,Gaurika Pingle,TMC,Male,56,12th Pass,0,4.29,1.75,0.36,61944,0.6442,0.6083,0.3184,208400,136883,11683,148566,71.29,0.0762,0.1877,4,0.7129,0.1902,0.8098,0.0786,0.2589,0.1901,0.2157,False,0.2881,0.3919,0.354,0.1666,0.153,0.1153,Cyber Intrusion,AI Monitoring,0.8946,0.6148,0.2617,0.0085,0.0,58.2,0.1237,EVM-EC891IPZ,202.5,1,0.0752,99.452,41.311,E,0.1908,0.3045,Won,0,Medium
8a2c47c7-0c68-482b-b903-bf5be2e29f42,Maharashtra,C0502,Bikaner,1,2024-04-20T13:08:11.266964+05:53,Qarin Ram,CPM,Female,36,Graduate,1,3.79,2.26,0.86,6315,0.3971,0.5565,0.3732,147587,89419,9605,99024,67.1,0.0632,0.511,3,0.671,0.244,0.756,0.097,0.317,0.3892,0.3507,True,0.5015,0.4279,0.3813,0.6203,0.1835,0.1312,None,None,0.0448,0.1468,0.0694,0.0493,0.0,53.8,0.2324,EVM-YJ808AIM,561.3,0,0.2226,3.541,29.732,E,0.5212,0.2899,Won,0,Medium
ddadfd64-c3bb-4a42-ae57-c4f3aa8a12cd,Karnataka,C0175,Tiruppur,6,2024-05-26T14:26:23.094792+05:53,Faras Deol,AAP,Male,62,Graduate,6,5.28,1.35,1.29,7356,0.4405,0.4457,0.3616,589258,368044,18423,386467,65.59,0.0315,0.1218,3,0.6559,0.4679,0.5321,0.0477,0.3577,0.3574,0.2745,True,0.4195,0.1568,0.3194,0.5682,0.4307,0.0981,None,None,0.0796,0.1715,0.1116,0.0186,0.0628,62.5,0.3797,EVM-FV976CSQ,141.8,4,0.1355,35.727,69.716,C,0.6345,0.3229,Lost,0,Medium
c5be3160-abd3-4073-9586-7db2db63e634,Bihar,C0275,Ichalkaranji,2,2024-04-26T03:45:07.405572+05:53,Libni Prasad,DMK,Male,53,10th Pass,3,1.4,0.68,0.3,7906,0.8502,0.6011,0.72,237683,173072,6832,179904,75.69,0.1251,0.3688,3,0.7569,0.6779,0.3221,0.038,0.2729,0.2305,0.2511,False,0.3245,0.4821,0.5031,0.1746,0.2008,0.1728,Vote Stuffing,Media Fact-Check,0.6649,0.5075,0.0886,0.0016,0.0,97.6,0.1211,EVM-IT356FON,269.7,2,0.206,53.308,55.857,A,0.3585,0.2077,Lost,0,Medium
4326ff36-a79c-4a30-a937-606c211126f1,Andhra Pradesh,C0236,Gurgaon,1,2024-04-20T16:36:41.898889+05:53,Mitesh Patel,BJP,Female,56,12th Pass,5,1.86,0.37,0.12,18127,0.3784,0.3931,0.6382,228837,174692,3329,178021,77.79,0.1338,0.103,6,0.7779,0.7121,0.2879,0.0187,0.3246,0.3,0.3128,True,0.442,0.3223,0.2948,0.5803,0.1424,0.1666,Insider Threat,Multi-layer Encryption,0.8389,0.6392,0.0944,0.0192,0.0,30.2,0.1444,EVM-KZ005HCQ,295.5,2,0.1123,64.081,,C,0.3558,0.3603,Won,0,Medium
01f7b45e-53fc-4191-8571-56d4897648c1,Uttar Pradesh,C0171,Alappuzha,1,2024-04-20T08:37:14.874833+05:53,Sneha Hayre,NCP,Male,54,Post-Graduate,0,1.23,0.5,0.25,44568,0.5727,0.67,0.2624,47769,37274,2976,40250,84.26,0.1965,0.0065,1,0.8426,0.5225,0.4775,0.074,0.4691,0.3744,0.4518,True,0.6079,0.4221,0.4739,0.6655,0.2081,0.2082,Cyber Intrusion,Network Firewall,0.7992,0.6017,0.2217,0.017,0.0,14.4,0.1893,EVM-ZE450USQ,225.1,4,0.1255,75.058,,D,0.6151,0.2512,Lost,1,Medium
5f0e3ea4-d8c7-4b5a-9616-ab02a57b1d91,Karnataka,C0420,Bhopal,4,2024-05-14T15:50:27.480143+05:53,Ishwar Raghavan,JDU,Male,64,Graduate,1,0.58,0.28,0.03,10273,,0.5729,0.4302,219550,130651,23201,153852,70.08,0.0558,0.3296,2,0.7008,0.5788,0.4212,0.1508,0.3254,0.3141,0.3019,True,0.4317,0.221,0.2834,0.5718,0.105,0.1695,Bot Network,AI Monitoring,0.8667,0.5963,0.1856,-0.0142,0.0,36.3,0.2664,EVM-DR582KNR,138.0,1,0.1329,8.213,63.948,C,0.2251,0.2478,Lost,0,Medium
9049ee5a-286f-4c9d-8e12-2e65397f6f28,Maharashtra,C0537,Firozabad,4,2024-05-13T17:21:34.351845+05:53,Liam Ahluwalia,RJD,Male,56,Graduate,0,0.71,0.11,0.05,1169,0.7598,0.6117,0.3471,232729,125718,3849,129567,55.67,0.1545,0.1265,7,0.5567,0.4799,0.5201,0.0297,0.2421,0.259,0.2705,True,0.4995,0.1611,0.3206,0.5762,0.1093,0.1299,Bot Network,AI Monitoring,0.7765,0.5156,0.3582,0.0055,0.0,57.6,0.2573,EVM-XV572UML,128.5,1,0.0744,64.345,18.89,A,0.1303,0.2859,Lost,1,Medium
87d6a592-e548-47bf-ab21-5c9164e41a51,West Bengal,C0097,Tadipatri,2,2024-04-27T13:33:33.806390+05:53,Nathan Sheth,Independent,Male,40,Graduate,0,7.25,2.67,,2935,0.4161,0.5755,0.4613,115743,56213,4336,60549,52.31,0.1673,0.0541,4,0.5231,0.5527,0.4473,0.0716,0.2815,0.1944,0.281,False,,0.4968,0.3357,0.1871,0.2027,0.1848,None,None,0.0897,0.1353,0.0904,0.0874,0.0,78.5,0.1215,EVM-VQ758KUA,228.4,4,0.0998,53.51,64.737,A,0.0827,0.0442,Lost,0,Low
d0691c5c-9d92-420f-8323-9f71298c15e1,Maharashtra,C0021,Kulti,5,2024-05-20T00:52:02.634879+05:53,Fitan Kala,SP,Female,42,Graduate,1,9.92,4.01,1.73,19891,0.8143,0.7019,0.5686,85801,53525,2091,55616,64.82,0.0749,0.1009,5,0.6482,0.2046,0.7954,0.0376,0.2467,0.3188,0.2545,True,0.4696,0.2179,0.2576,0.537,0.4668,0.1061,Cyber Intrusion,Multi-layer Encryption,0.9124,0.6175,0.1912,-0.0126,0.0762,87.9,0.2951,EVM-BD241YQZ,,1,0.1302,26.755,71.855,C,0.1525,0.1127,Won,0,Medium
5e055cd3-fd86-4024-b92d-18135ecccd22,Maharashtra,C0290,Ballia,6,2024-05-26T21:23:04.107943+05:53,Xiti Bedi,CPM,Male,51,Graduate,2,1.49,0.28,0.56,68670,0.3465,0.4415,0.6225,139979,77971,6127,84098,60.08,0.0776,0.0636,2,0.6008,0.6676,0.3324,0.0729,0.29,0.2454,0.2156,False,0.1817,0.2687,0.3562,0.1142,0.489,0.101,None,None,0.0784,0.1418,0.1146,-0.0376,0.0597,37.0,0.2407,EVM-ST352GJU,153.0,0,0.1364,23.471,56.615,A,0.8403,0.2618,Lost,0,Low
c50bd30e-03a3-414f-99b6-440ab3f0ca21,Jharkhand,C0082,Guwahati,7,2024-06-01T10:39:10.002151+05:53,Luke Butala,JDU,Male,43,Graduate,6,5.64,2.67,1.66,8273,0.2786,0.3327,0.1979,119630,61773,17036,78809,65.88,0.0163,0.3342,3,0.6588,0.3095,0.6905,0.2162,0.3601,0.3677,0.4514,False,0.4443,0.7419,0.4283,0.2991,0.6431,0.3125,None,None,0.1634,0.2184,0.0833,0.0322,0.0096,52.9,0.3777,EVM-HA737WZT,297.4,5,0.1361,78.872,49.735,E,0.6959,0.2147,Lost,0,Medium
bd2b8085-c448-475a-8aeb-a8b063dc5357,West Bengal,C0107,Nandyal,4,2024-05-13T14:24:57.074087+05:53,Zilmil Behl,CPM,Male,41,10th Pass,0,2.21,0.89,0.8,41683,0.6549,0.7177,0.3548,120110,71074,4619,75693,63.02,0.1619,0.0364,6,0.6302,0.6609,0.3391,0.061,0.3871,0.3205,0.3358,True,0.5012,0.2459,0.3622,0.6217,0.2056,0.1878,Bot Network,Media Fact-Check,0.7979,0.5803,,0.0098,0.0,18.9,0.2304,EVM-DT283DXH,251.7,1,0.255,5.56,,A,0.0,0.3244,Won,1,Medium
9da9e9bc-71d9-466b-b310-0d311478caa1,Kerala,C0286,North Dumdum,6,2024-05-25T17:15:55.351541+05:53,Aachal Savant,BSP,Male,44,Graduate,5,15.7,3.92,3.24,8395,0.4722,0.4979,0.4116,176972,90199,1648,91847,51.9,0.167,0.4045,5,0.519,0.3644,0.6356,0.0179,0.2046,0.2372,0.1627,False,0.0845,0.1327,0.3284,0.0569,0.4867,0.1096,None,None,0.1582,0.1536,0.0491,0.0224,0.0079,99.9,0.2173,EVM-TG769DAL,97.7,2,0.1849,59.477,71.817,D,0.434,0.2025,Lost,0,Low
7a35d90a-aaf2-4bd4-8c15-41ccaf99721b,Chhattisgarh,C0331,Rajpur Sonarpur,5,2024-05-21T05:44:54.342787+05:53,Gaurangi Parsa,JDU,Male,53,Graduate,0,0.83,0.26,0.29,79713,0.5167,0.6094,0.4208,104844,56910,5981,62891,59.99,0.0794,0.1465,7,0.5999,0.3101,0.6899,0.0951,0.3236,0.2868,0.267,False,0.2987,0.4999,0.4066,0.2268,0.55,0.1701,None,CCTV Deployment,0.1169,0.2495,0.1511,0.0122,0.042,31.5,0.2719,EVM-VT165QCM,336.9,4,0.1839,50.232,43.212,B,0.0866,0.1154,Won,1,Medium
01bc2324-d5bf-43ac-9ab1-5c279572d1c7,Karnataka,C0132,Bhusawal,2,2024-04-27T10:41:20.815340+05:53,Vedika Koshy,BSP,Male,63,Graduate,7,8.71,1.47,1.54,88988,0.7979,0.5717,0.4937,163500,106722,12639,119361,73.0,0.0617,0.1767,4,0.73,0.3119,0.6881,0.1059,0.3149,0.3351,0.3647,True,0.6568,0.483,0.2601,0.6934,0.1934,0.096,Booth Capture,CCTV Deployment,0.7728,0.5882,0.158,-0.0179,0.0,34.0,0.185,EVM-TK455JVO,206.0,4,0.1456,52.373,44.09,C,0.6595,0.2663,Lost,0,Medium
1166c397-8323-42b3-9b33-0a04628d581c,Uttar Pradesh,C0339,Srinagar,2,2024-04-27T00:03:56.935494+05:53,Tarak Doctor,AAP,Male,64,10th Pass,1,3.7,0.75,1.32,11918,0.5463,0.6316,0.4618,115265,54269,27181,81450,70.66,0.0639,0.4474,4,0.7066,0.3573,0.6427,0.3337,0.3932,0.2636,0.4128,False,0.2497,0.4239,0.538,0.1261,0.1964,0.5155,Booth Capture,CCTV Deployment,0.8289,0.6682,0.0998,-0.0369,0.0,31.4,0.174,EVM-LM336ZQQ,172.6,2,0.6155,96.782,54.306,B,0.2468,0.3364,Lost,0,Medium
77cac88e-9bbd-4968-b79c-08243d593139,Bihar,C0221,Proddatur,3,2024-05-07T14:22:50.925987+05:53,Veer Bir,YSRCP,Male,58,Post-Graduate,0,0.47,0.24,0.13,135342,0.5383,0.631,0.3271,135556,101533,2023,103556,76.39,0.0954,0.1892,4,0.7639,0.433,0.567,0.0195,0.3254,0.1977,0.2514,False,0.2225,0.35,0.6683,0.1384,0.1602,0.1678,EVM Tampering,Real-time Audit,0.8545,0.5635,0.4924,0.006,0.0,12.8,0.1174,EVM-EA184AAN,252.7,2,0.3688,16.18,46.957,C,0.158,0.2585,Lost,0,Medium
a6dea27e-605c-41b6-a5d0-d1fe17d66084,Odisha,C0077,Faridabad,1,2024-04-20T10:08:36.782286+05:53,Joshua Bhatti,RJD,Male,48,Graduate,0,2.5,0.36,1.0,8621,0.6939,0.6366,0.5945,203845,96701,1413,98114,48.13,0.2067,0.1766,4,0.4813,0.1651,0.8349,0.0144,0.3163,0.337,0.3652,True,0.471,0.4467,0.2893,0.603,0.2011,0.1666,None,None,,0.2896,0.0821,-0.0226,0.0,21.0,0.1742,EVM-RI498WFB,327.2,2,0.2191,63.536,64.014,C,0.3585,0.4212,Won,0,Medium
cf049e02-9185-41f1-bf38-d1df57c2a459,Bihar,C0050,Noida,2,2024-04-26T10:13:59.842501+05:53,Ojasvi Ramakrishnan,CPM,Male,51,Post-Graduate,0,3.07,2.1,0.83,40826,0.529,0.5818,0.4608,264808,166952,24827,191779,72.42,0.0525,0.4579,2,0.7242,0.1622,0.8378,0.1295,0.2436,0.2463,0.3066,False,0.2786,0.6627,0.5188,0.215,0.2501,0.1917,Cyber Intrusion,Multi-layer Encryption,0.8336,0.5644,0.2351,0.038,0.0,53.1,0.1625,EVM-RB380CQX,,1,0.4102,14.015,62.428,C,0.0,0.3458,Won,1,Medium
1ab2051f-81fc-48fa-ab55-5b1a2f3dd1c0,Uttar Pradesh,C0343,Raichur,3,2024-05-07T19:52:55.390263+05:53,Zansi Kothari,BJP,Male,52,Graduate,0,0.8,0.07,0.21,102762,0.5768,0.5802,0.5852,255309,188226,18516,206742,80.98,0.146,0.2552,5,0.8098,0.5377,0.4623,0.0896,0.3227,0.231,0.2874,False,0.2359,0.4351,0.4671,0.1951,0.1816,0.184,Booth Capture,Media Fact-Check,0.7435,0.5689,0.3073,-0.0215,0.0,31.1,0.1912,EVM-PA079KXK,194.2,0,0.1648,77.197,43.26,B,0.5602,0.397,Won,1,Low
5fb64f02-a38d-4c4a-8954-65d8efca325f,Karnataka,C0332,Kolkata,1,2024-04-20T03:48:39.306346+05:53,Yochana Anne,DMK,Male,45,Post-Graduate,2,0.58,0.16,,6160,0.7128,0.6019,0.4979,85924,74146,902,75048,87.34,0.2147,0.1506,3,0.8734,0.2913,0.7087,0.012,0.4005,0.3589,0.4011,True,0.5237,0.415,0.2439,0.6347,0.2105,0.181,None,None,0.1519,0.2149,0.164,0.0558,0.0,34.7,0.168,EVM-GT424GPH,253.8,2,0.1384,31.726,69.159,E,0.2128,0.4755,Won,1,Medium
7aa3cec8-545e-482f-8f99-dea48fe2e499,Punjab,C0294,Dibrugarh,1,2024-04-20T03:08:43.898695+05:53,Madhavi Varty,AAP,Male,55,12th Pass,2,0.8,0.15,0.17,5502,0.4208,0.4422,0.5184,158461,98296,11039,109335,69.0,0.0162,0.1296,5,0.69,0.086,0.914,0.101,0.245,0.1863,0.2833,False,0.2015,0.5607,0.3179,0.1868,0.2323,0.0986,Disinformation Flood,Voter Education Drive,0.546,0.3889,0.0954,0.0059,0.0,252.7,0.0924,EVM-LM615NJP,386.6,1,0.2747,23.783,49.664,A,0.8236,0.1101,Won,0,Low
c1b42917-5706-447e-8d96-c99a4c919746,Odisha,C0152,Barasat,3,2024-05-08T03:50:10.758829+05:53,Samuel Devi,INC,Male,58,Doctorate,0,2.04,0.24,0.2,28476,0.2403,0.4638,0.1977,134095,76491,4477,80968,60.38,0.0723,0.2908,2,0.6038,0.5451,0.4549,0.0553,0.2197,0.1795,0.2052,False,0.2602,0.3478,0.4488,0.1474,0.1583,0.1128,Physical Intimidation,Rapid Response Team,0.5744,0.4266,0.2148,-0.046,0.0,27.5,0.1745,EVM-VB625AEB,174.0,5,0.3096,97.16,29.678,A,0.4206,0.1183,Lost,0,Low
ed5ee983-b85b-4caf-812b-08c6810ed6e1,Maharashtra,C0095,Uluberia,5,2024-05-21T03:11:31.530642+05:53,Diya Uppal,SP,Male,46,12th Pass,0,1.73,0.22,0.14,80180,0.7614,0.6626,0.4886,100648,52171,6805,58976,58.6,,0.4462,8,0.586,0.704,0.296,0.1154,0.2534,0.4651,0.43,True,0.5887,0.718,0.3946,0.7594,0.601,0.1259,None,None,0.1638,0.2222,0.1115,-0.0053,0.3817,29.1,0.4988,EVM-NP550SAR,395.9,6,0.187,4.708,62.421,A,0.0981,0.3381,Won,0,Low
fd5c977e-5d4b-4c92-b52b-dbad859d40e0,Andhra Pradesh,C0381,Karaikudi,6,2024-05-25T06:13:15.154594+05:53,Gaurika Sane,SP,Male,25,12th Pass,8,2.28,0.72,0.24,12551,0.5578,0.5288,0.4177,202806,135676,9000,144676,71.34,0.0442,0.4485,3,0.7134,0.3292,0.6708,0.0622,0.2,0.2753,0.2499,False,0.2586,0.3952,0.441,0.1641,0.4969,0.0914,Cyber Intrusion,Network Firewall,1.0,0.6684,0.1136,0.0231,0.0599,92.0,0.2913,EVM-HJ948NTY,325.6,1,0.3069,40.556,58.863,B,0.2729,0.2155,Lost,0,Medium
749d9e13-6c0a-464c-a429-e4ec84976abb,Maharashtra,C0440,Amaravati,4,2024-05-13T13:01:54.762112+05:53,Urvi Chhabra,INC,Male,38,12th Pass,2,0.63,0.04,0.13,178,0.5183,0.5329,0.27,102430,51866,8758,60624,59.19,0.0842,0.3614,4,0.5919,0.183,0.817,0.1445,0.2907,0.3369,0.3216,True,0.443,0.3887,0.444,0.6041,0.2105,0.1844,Bot Network,Media Fact-Check,0.792,0.5008,0.529,-0.0126,0.0,45.3,0.254,EVM-OF526UHX,173.8,5,0.2598,23.611,75.104,C,0.1605,0.2223,Lost,0,Medium
